	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
3.04939	-0.0302277	-0.0243227	0.0125486	-0.0502863	-0.0767107	-0.210495	-0.0479727	-0.0728776	-0.0195157	0.011262	-0.0314292	-0.00281242	-0.00764984	0.000250126	0.0185276	-0.107175	-0.00724068	-0.0276137	0.0938819	-0.00951061	
3.04963	-0.0336311	-0.0183471	0.0135723	-0.0446815	-0.0765904	-0.207686	-0.0396221	-0.0673488	-0.023963	0.0222998	-0.0281461	-0.00712133	-0.0116685	-0.000237627	0.0134282	-0.0980109	-0.00654681	-0.0276315	0.0978232	-0.00652589	
3.04987	-0.0343635	-0.00822222	0.0148691	-0.0424769	-0.0732382	-0.208046	-0.0342404	-0.0621212	-0.0277836	0.0298124	-0.0253629	-0.0108902	-0.0158848	-0.000823312	0.00585303	-0.0870708	-0.00447614	-0.0321462	0.0969263	-0.005848	
3.05012	-0.034254	0.00248868	0.0171455	-0.045284	-0.0685985	-0.209175	-0.0356004	-0.0594793	-0.0318003	0.0326655	-0.0227965	-0.0101742	-0.0226791	-0.000393788	-0.00127695	-0.0762255	-0.00215814	-0.0367565	0.0927687	-0.00485285	
3.05036	-0.0335436	0.0096706	0.0210267	-0.0498202	-0.0658009	-0.209373	-0.0420929	-0.0585404	-0.0341333	0.0320559	-0.020035	-0.00594964	-0.0310996	0.000572729	-0.00576826	-0.0676379	-0.000114168	-0.0380066	0.087476	-0.00177289	
3.0506	-0.0330917	0.0119905	0.0252081	-0.0512623	-0.0651395	-0.207876	-0.0500746	-0.0572394	-0.0324671	0.030307	-0.0167486	-0.00216513	-0.0387934	-0.000332395	-0.00724342	-0.0637103	0.000572788	-0.0373756	0.0829302	0.00220352	
3.05085	-0.0330732	0.0112772	0.0301944	-0.0485253	-0.0647812	-0.206279	-0.0592975	-0.0566273	-0.0270422	0.0296335	-0.0129574	-0.0013863	-0.0432917	-0.00478381	-0.00707072	-0.0649294	0.000656934	-0.0381634	0.0807125	0.00554643	
3.05109	-0.0315002	0.00993005	0.0363952	-0.0438779	-0.0644725	-0.205515	-0.0709198	-0.0589374	-0.0204583	0.0309815	-0.0108544	-0.00311745	-0.0448617	-0.0107144	-0.00550087	-0.0692413	0.00243425	-0.043151	0.0801148	0.00585762	
3.05133	-0.0259543	0.0085942	0.0405724	-0.0395256	-0.0650086	-0.204874	-0.081952	-0.0629094	-0.0150993	0.0347842	-0.0102206	-0.00629331	-0.0451165	-0.0149588	-0.00153828	-0.0737591	0.00359229	-0.0515932	0.0792837	0.00150594	
3.05158	-0.0165456	0.00747961	0.0395657	-0.0370424	-0.0659278	-0.202894	-0.0882978	-0.0660765	-0.0103947	0.0411105	-0.0076811	-0.0112225	-0.0442157	-0.0172023	0.0035571	-0.077067	0.00109411	-0.0580579	0.0781009	-0.00737179	
