	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
5.24246	-0.0482755	-0.0589833	-0.0736143	-0.0683016	-0.0813837	-0.101273	-0.0663756	-0.066025	-0.0497963	-0.0869915	-0.0744274	-0.0659878	-0.0812763	-0.0623412	-0.0751052	-0.0601217	-0.0595706	-0.0489502	-0.0635722	-0.0315811	
5.2427	-0.045163	-0.0588144	-0.0719318	-0.0690486	-0.0795508	-0.099768	-0.0652167	-0.0653859	-0.0501477	-0.0868024	-0.0745525	-0.0661426	-0.0804217	-0.0617735	-0.0751734	-0.0603221	-0.0579524	-0.04773	-0.0621311	-0.0315525	
5.24295	-0.0416229	-0.058027	-0.0710629	-0.0690146	-0.0779997	-0.0988648	-0.0645496	-0.0639296	-0.0506135	-0.0867642	-0.0749114	-0.0660452	-0.0789974	-0.0602655	-0.0751377	-0.061307	-0.0571143	-0.0464463	-0.060814	-0.031477	
5.24319	-0.038799	-0.0572234	-0.0712906	-0.068429	-0.0770723	-0.0986739	-0.0641912	-0.0624655	-0.0514968	-0.0868553	-0.0754066	-0.0655951	-0.0774126	-0.0585522	-0.0753479	-0.0626003	-0.0567531	-0.0451154	-0.0606449	-0.0317419	
5.24343	-0.037125	-0.0563948	-0.0721268	-0.0678969	-0.07641	-0.0990031	-0.063806	-0.0616102	-0.0524778	-0.0865578	-0.0760109	-0.0650378	-0.0758593	-0.058003	-0.0757367	-0.0636726	-0.0563475	-0.0442357	-0.0612632	-0.0326975	
5.24368	-0.0358395	-0.0552077	-0.0727071	-0.0671679	-0.0753789	-0.0992259	-0.0630166	-0.0613436	-0.0531317	-0.0859037	-0.0769485	-0.0652767	-0.0740544	-0.0589015	-0.0762466	-0.0642387	-0.0558893	-0.0442132	-0.0615005	-0.0342147	
5.24392	-0.0340646	-0.0536485	-0.0721649	-0.0653595	-0.0738938	-0.0989792	-0.0620153	-0.0613839	-0.0534713	-0.0856827	-0.0780513	-0.0664608	-0.0719636	-0.0603637	-0.0765778	-0.0645468	-0.0553798	-0.0448587	-0.0610046	-0.0358607	
5.24416	-0.0317209	-0.0522601	-0.0703955	-0.0628081	-0.0725086	-0.0986153	-0.0614792	-0.0616146	-0.0535833	-0.0863201	-0.078781	-0.0676967	-0.0703461	-0.0612575	-0.0762035	-0.0648406	-0.0545462	-0.0455849	-0.0599618	-0.0371923	
5.24441	-0.0290365	-0.0514089	-0.0681008	-0.0608795	-0.0716145	-0.0982997	-0.0614596	-0.0621731	-0.0532915	-0.0875434	-0.0791549	-0.0681649	-0.0697378	-0.0607668	-0.075207	-0.064862	-0.0533419	-0.0457453	-0.0589186	-0.0379835	
5.24465	-0.025792	-0.0511949	-0.065974	-0.0603541	-0.0710782	-0.0978304	-0.0612742	-0.0630333	-0.0523831	-0.0887166	-0.0799057	-0.0676746	-0.0699414	-0.0590337	-0.0742487	-0.0645493	-0.0524876	-0.0451592	-0.0585878	-0.0378206	
5.24489	-0.0215678	-0.051511	-0.064382	-0.0610748	-0.0707473	-0.097272	-0.0608838	-0.0635514	-0.0508772	-0.0892908	-0.0814888	-0.0664405	-0.0703552	-0.0570951	-0.0735566	-0.063974	-0.052923	-0.044381	-0.0592358	-0.0365641	
5.24514	-0.0159327	-0.0520183	-0.0635939	-0.0622943	-0.070583	-0.0968022	-0.0607966	-0.0632898	-0.049322	-0.0888842	-0.0834901	-0.0649246	-0.0706405	-0.0557237	-0.0728068	-0.0632772	-0.0546169	-0.0442399	-0.0604401	-0.0350311	
5.24538	-0.00877806	-0.0527202	-0.0634437	-0.0634147	-0.0703768	-0.0964247	-0.061204	-0.0626808	-0.0482744	-0.0875913	-0.0852924	-0.0637153	-0.0711239	-0.0549022	-0.0721397	-0.0624563	-0.0567091	-0.0450189	-0.0614993	-0.0342217	
5.24562	-9.73847e-05	-0.0535693	-0.0633836	-0.0643808	-0.0699211	-0.0960964	-0.0620711	-0.0621704	-0.0479821	-0.0858631	-0.0865276	-0.0631109	-0.0719215	-0.0546163	-0.0719937	-0.0614791	-0.0586264	-0.0462421	-0.062124	-0.0343011	
5.24587	0.0101921	-0.054123	-0.0629844	-0.0653068	-0.0692883	-0.0956217	-0.0633373	-0.0617972	-0.0484455	-0.0841552	-0.0869897	-0.0632852	-0.0728414	-0.0548748	-0.0723053	-0.0606037	-0.0601856	-0.0471454	-0.0626663	-0.0349059	
5.24611	0.02211	-0.0537877	-0.0621426	-0.0658858	-0.0686602	-0.0949175	-0.0649588	-0.0615463	-0.0492748	-0.0830125	-0.0868016	-0.0638894	-0.0735756	-0.0552414	-0.0727638	-0.0600662	-0.0611904	-0.0472414	-0.063432	-0.0360187	
5.24635	0.035835	-0.0525371	-0.0614236	-0.065815	-0.0684113	-0.094647	-0.0667913	-0.061283	-0.0498635	-0.0826966	-0.0862496	-0.0640361	-0.0734431	-0.0551449	-0.0731563	-0.0597812	-0.0616504	-0.0464335	-0.0643246	-0.0373966	
5.2466	0.0517639	-0.0511707	-0.0614047	-0.0654714	-0.0686911	-0.0954103	-0.0682984	-0.0607604	-0.0500471	-0.082787	-0.0852192	-0.0638228	-0.0720786	-0.0549723	-0.0732183	-0.0595084	-0.0615078	-0.0450719	-0.0653018	-0.0386098	
5.24684	0.0703852	-0.0504502	-0.0620774	-0.0651951	-0.069545	-0.096933	-0.0688661	-0.0596695	-0.0504293	-0.0829421	-0.0835869	-0.0641929	-0.0701053	-0.0554367	-0.0729667	-0.0591314	-0.0606748	-0.0436414	-0.0665289	-0.0392153	
5.24708	0.0922222	-0.0501217	-0.0631698	-0.0649348	-0.0710247	-0.0985728	-0.0686287	-0.0579573	-0.0512049	-0.0835317	-0.0818416	-0.0654842	-0.0684417	-0.0562675	-0.0729797	-0.0584982	-0.0595351	-0.0426194	-0.068065	-0.0389377	
5.24733	0.118356	-0.0497272	-0.064276	-0.064202	-0.072758	-0.100094	-0.068172	-0.0560788	-0.0514805	-0.0847812	-0.0804974	-0.0668741	-0.0675856	-0.0571241	-0.0735582	-0.0577808	-0.0586993	-0.0418977	-0.0695103	-0.0381381	
5.24757	0.149921	-0.0493864	-0.065078	-0.0625789	-0.0738755	-0.101443	-0.0677939	-0.0546694	-0.051082	-0.085839	-0.0796722	-0.0675799	-0.0674321	-0.0582453	-0.0743309	-0.0576384	-0.0586964	-0.0411196	-0.070439	-0.0371594	
5.24781	0.186857	-0.0496369	-0.0657508	-0.0609291	-0.0738475	-0.102153	-0.0676822	-0.0541345	-0.0505457	-0.0857739	-0.0793533	-0.0677207	-0.0678261	-0.0597316	-0.0751287	-0.0582267	-0.0594268	-0.0408769	-0.0709169	-0.0361976	
5.24806	0.227902	-0.0508479	-0.0663536	-0.0601857	-0.0728379	-0.101821	-0.0678928	-0.0546723	-0.049854	-0.0850961	-0.0797138	-0.0679924	-0.0687797	-0.0613605	-0.0756999	-0.0592965	-0.0601929	-0.0417827	-0.0714166	-0.0355622	
5.2483	0.271578	-0.0527422	-0.0664128	-0.0601343	-0.0714815	-0.100798	-0.0682204	-0.0561327	-0.0490056	-0.0848496	-0.0809098	-0.0688937	-0.0697417	-0.0628144	-0.0753616	-0.0607479	-0.0607823	-0.0432817	-0.0722096	-0.035395	
5.24854	0.31619	-0.0548787	-0.0659103	-0.0602446	-0.0703378	-0.10011	-0.0684	-0.0578038	-0.0481111	-0.0852234	-0.0824477	-0.0699547	-0.0703611	-0.0636774	-0.073951	-0.0622295	-0.0615359	-0.0442675	-0.0730652	-0.0352808	
5.24879	0.359099	-0.0564911	-0.0655576	-0.0603688	-0.0696905	-0.100358	-0.068326	-0.0590273	-0.0472164	-0.0859879	-0.0834772	-0.0704373	-0.0706711	-0.0636719	-0.0721806	-0.0631341	-0.0627039	-0.044372	-0.0737578	-0.034664	
5.24903	0.396913	-0.0566887	-0.0661767	-0.0604607	-0.0697689	-0.101212	-0.0681055	-0.0595241	-0.0464666	-0.0868689	-0.0838222	-0.0702447	-0.0707112	-0.0627396	-0.0706359	-0.0632641	-0.064151	-0.0441657	-0.074289	-0.0336904	
