	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
0.998543	0.0603143	0.0112145	0.129243	0.299445	0.136465	-0.206501	0.132417	0.330036	0.140476	0.186606	0.096216	0.00520655	0.0136077	-0.0126026	0.00994031	0.0265436	0.0156212	-0.0266217	-0.063033	-0.0142157	
0.998786	0.0572263	0.00857159	0.115062	0.261024	0.12303	-0.20876	0.134701	0.311486	0.124775	0.207953	0.111325	0.0197795	0.0200561	-0.00967877	0.0125524	0.0181268	0.0173694	-0.0202818	-0.0626569	-0.0113317	
0.999029	0.0564028	0.00880451	0.0990192	0.224304	0.107826	-0.204229	0.134237	0.284181	0.11056	0.230353	0.12916	0.0343184	0.026016	-0.00822983	0.0136094	0.00706361	0.019743	-0.0109984	-0.0580761	-0.00939843	
0.999273	0.0605986	0.00887628	0.0803777	0.189922	0.0916858	-0.194621	0.128832	0.254097	0.0995226	0.254733	0.149688	0.0472451	0.0323838	-0.00779698	0.0126424	-0.00145831	0.0223508	-0.00245702	-0.0541098	-0.00925578	
0.999516	0.0686966	0.00826739	0.0604951	0.159218	0.0769056	-0.183492	0.120663	0.225208	0.0922983	0.284235	0.171382	0.0586896	0.039997	-0.00687515	0.0100636	-0.00758238	0.0247305	0.00285578	-0.0546229	-0.0115705	
0.999759	0.0768166	0.00595851	0.0420831	0.13252	0.0678748	-0.17368	0.111821	0.197831	0.0887871	0.321611	0.191096	0.0690704	0.0487435	-0.00490229	0.00464166	-0.0153541	0.0261909	0.00403241	-0.0609706	-0.0159539	
1	0.0835086	-0.000367246	0.0259987	0.110816	0.0680624	-0.16639	0.102631	0.169522	0.0881392	0.365123	0.208127	0.0775171	0.0578497	-0.0018208	-0.00355653	-0.0256108	0.0249711	-0.000396432	-0.0695291	-0.0228561	
1.00025	0.0902752	-0.0100537	0.0124483	0.0956299	0.0763614	-0.161385	0.0931951	0.139339	0.0886428	0.410492	0.227146	0.0832321	0.0654593	0.0027013	-0.0117725	-0.0357932	0.0186944	-0.00824969	-0.0730616	-0.0327726	
1.00049	0.0971227	-0.0198606	0.00294982	0.0873213	0.0880927	-0.157712	0.0844503	0.109746	0.089654	0.455463	0.253337	0.0853941	0.0714436	0.00805337	-0.0168364	-0.0433862	0.00857458	-0.0148487	-0.0671436	-0.0442309	
1.00073	0.102362	-0.0274774	-0.00151996	0.0863265	0.0999065	-0.15448	0.0773098	0.0848557	0.0919121	0.498013	0.287173	0.0864587	0.0764443	0.0147886	-0.017435	-0.0469564	-0.000581007	-0.0186938	-0.0562978	-0.0550603	
1.00098	0.104909	-0.033256	-0.00397827	0.0924765	0.113362	-0.150409	0.0712276	0.0669627	0.0959516	0.535665	0.32631	0.0897259	0.0792698	0.0233174	-0.0150856	-0.046654	-0.00581267	-0.0209398	-0.0482603	-0.0630692	
1.00122	0.105422	-0.038157	-0.00729964	0.102984	0.130803	-0.143432	0.0653178	0.0543534	0.100789	0.568987	0.370092	0.0934039	0.0791147	0.0300019	-0.0130039	-0.0440981	-0.00823757	-0.0219254	-0.0442898	-0.0657443	
1.00146	0.105304	-0.0425325	-0.00941372	0.112431	0.152844	-0.13369	0.0598171	0.0443179	0.104459	0.602711	0.419799	0.0940908	0.0776904	0.0315267	-0.0134961	-0.041067	-0.00936333	-0.0218901	-0.0413391	-0.062245	
1.00171	0.105218	-0.0463836	-0.00858667	0.116399	0.177422	-0.124034	0.0544925	0.0357059	0.10488	0.639292	0.475197	0.090791	0.0753995	0.0289249	-0.0145679	-0.0373912	-0.00922686	-0.0219935	-0.0364812	-0.0546919	
1.00195	0.105257	-0.0482593	-0.00746811	0.116879	0.19973	-0.115234	0.0486412	0.0275649	0.101143	0.674443	0.532536	0.0851954	0.0698412	0.0234707	-0.0133774	-0.0329413	-0.00856187	-0.0222509	-0.0280948	-0.0459582	
1.00219	0.104833	-0.0465516	-0.00927525	0.11973	0.217923	-0.106187	0.0418606	0.0194045	0.0956789	0.699434	0.584832	0.0807138	0.0612603	0.0145649	-0.0111797	-0.027812	-0.00878039	-0.0234326	-0.0171734	-0.0386178	
1.00243	0.103985	-0.0412887	-0.0144911	0.127346	0.233156	-0.0974576	0.0349	0.0107821	0.0911625	0.70409	0.625615	0.0770679	0.0527876	0.0042585	-0.00948175	-0.0223574	-0.011382	-0.0257478	-0.00538191	-0.0339126	
1.00268	0.105615	-0.0347449	-0.0207904	0.136646	0.244363	-0.0899599	0.0301641	0.0011639	0.0865781	0.684303	0.649619	0.0711093	0.0470806	-0.00316107	-0.00643501	-0.0184948	-0.0166367	-0.0265541	0.0058824	-0.0318237	
1.00292	0.112092	-0.0308864	-0.0258814	0.143803	0.250084	-0.0834706	0.0289685	-0.0086698	0.0804258	0.64438	0.652586	0.0628581	0.0448787	-0.00495779	-0.000933806	-0.0183822	-0.0222619	-0.024407	0.0149576	-0.0305221	
1.00316	0.12175	-0.0323988	-0.0299719	0.147915	0.252406	-0.0773764	0.029787	-0.0163404	0.0734594	0.592175	0.634605	0.0556661	0.0443816	-0.00244661	0.00539036	-0.0225068	-0.0262528	-0.0213922	0.0203274	-0.0277178	
1.00341	0.132816	-0.0383144	-0.0348889	0.148727	0.254947	-0.0710029	0.029881	-0.0210411	0.0678823	0.536504	0.599776	0.0533585	0.0424482	0.00137303	0.0100366	-0.029553	-0.02946	-0.0193263	0.0221594	-0.0235342	
1.00365	0.144079	-0.0448886	-0.0403493	0.146052	0.25957	-0.0638632	0.0282153	-0.0234833	0.0675367	0.483811	0.555592	0.0565841	0.0374336	0.00473547	0.0118778	-0.03578	-0.0314973	-0.017853	0.0229923	-0.0214068	
1.00389	0.155572	-0.0479979	-0.0446228	0.141257	0.266327	-0.0559017	0.0260946	-0.0224476	0.0729831	0.436122	0.510162	0.063671	0.0303536	0.00522974	0.013159	-0.0377152	-0.0300653	-0.0171652	0.024836	-0.0246532	
1.00414	0.171225	-0.0465469	-0.0474287	0.135751	0.274645	-0.0477821	0.0239237	-0.0175574	0.0794575	0.394591	0.467422	0.0718109	0.0252849	0.00265962	0.0157876	-0.0354531	-0.0270019	-0.018782	0.0276374	-0.0312255	
1.00438	0.195516	-0.0419745	-0.0499155	0.130027	0.284316	-0.0406966	0.0211574	-0.012752	0.0825841	0.359879	0.427146	0.0781395	0.0246985	0.00116984	0.0189617	-0.0318918	-0.0264693	-0.0221006	0.030749	-0.0341637	
1.00462	0.228963	-0.0339932	-0.0526911	0.124481	0.294641	-0.0367333	0.0178408	-0.0115803	0.0805265	0.329587	0.387627	0.0818218	0.0254345	0.00437434	0.0215062	-0.030667	-0.0284149	-0.0236787	0.0325606	-0.0295719	
1.00487	0.270216	-0.0235867	-0.0538762	0.11997	0.30453	-0.0369519	0.0137102	-0.0126736	0.0738945	0.300811	0.347211	0.0808805	0.0237285	0.0131688	0.0204549	-0.0331729	-0.0299342	-0.0216513	0.0305338	-0.0210226	
1.00511	0.319886	-0.0150943	-0.0523042	0.117211	0.313693	-0.0388622	0.00994787	-0.0134832	0.0660059	0.27288	0.306571	0.0735687	0.0186788	0.0263367	0.0129625	-0.0372587	-0.0288859	-0.0161584	0.0235405	-0.0170361	
1.00535	0.379691	-0.0119438	-0.0488219	0.116649	0.322894	-0.040037	0.00882325	-0.0123075	0.0607834	0.248132	0.268134	0.0631713	0.0102571	0.0410729	0.00319274	-0.0406419	-0.0239406	-0.00786041	0.0135689	-0.0213665	
1.0056	0.448423	-0.0139848	-0.0448468	0.118991	0.333862	-0.0387005	0.0113045	-0.00896339	0.0602054	0.229055	0.234336	0.0555325	-0.000454024	0.0542853	-0.00298958	-0.0431452	-0.0150547	0.00118581	0.00268841	-0.0301284	
1.00584	0.523142	-0.017775	-0.0420128	0.125241	0.348274	-0.0319753	0.0154413	-0.00498001	0.0639839	0.215423	0.208066	0.0531002	-0.00836915	0.0638718	-0.00575454	-0.0445451	-0.00414543	0.00807038	-0.00852539	-0.0401356	
1.00608	0.601906	-0.01832	-0.0397691	0.137557	0.366248	-0.0188223	0.0191116	-0.00194417	0.0709823	0.205105	0.190205	0.0551803	-0.0100878	0.068982	-0.00768466	-0.042	0.0072153	0.0108921	-0.0185066	-0.0500537	
1.00633	0.680938	-0.0150312	-0.0363001	0.156019	0.387352	-0.00212405	0.0234824	0.00151867	0.0808564	0.196663	0.176963	0.0612306	-0.00708989	0.0701749	-0.00948768	-0.0345174	0.0168662	0.00966654	-0.0250157	-0.0572025	
1.00657	0.754124	-0.0123186	-0.031679	0.177416	0.41099	0.0152275	0.029058	0.0075764	0.096029	0.191633	0.163673	0.0697269	-0.00052981	0.0688434	-0.0108201	-0.0246084	0.0220928	0.00622732	-0.0267037	-0.0592937	
1.00681	0.817028	-0.012992	-0.0268397	0.197216	0.434918	0.0317154	0.0318532	0.0149997	0.119298	0.192147	0.151574	0.0765062	0.00855002	0.0665815	-0.0106998	-0.0169492	0.0225707	0.00285426	-0.0249315	-0.0577473	
1.00706	0.866867	-0.0160178	-0.0230192	0.21156	0.454845	0.045267	0.0282448	0.0221638	0.149719	0.198469	0.145193	0.0780584	0.0179249	0.0636355	-0.00820969	-0.0157174	0.0210944	0.000334174	-0.0220175	-0.0565337	
1.0073	0.900274	-0.0197127	-0.0216132	0.219207	0.465379	0.0527048	0.0203971	0.0293935	0.185186	0.209915	0.144265	0.0764893	0.0262092	0.0601784	-0.00400222	-0.019461	0.0213694	-0.00227815	-0.0207928	-0.0575214	
1.00754	0.914433	-0.0234973	-0.0228313	0.219484	0.462256	0.0513782	0.0134742	0.0384214	0.223174	0.223481	0.146719	0.076843	0.0311342	0.0570904	-4.61407e-06	-0.0250488	0.023509	-0.00654873	-0.0237308	-0.0614579	
1.00779	0.910107	-0.0264162	-0.0258665	0.213581	0.445453	0.0421692	0.00797443	0.0495571	0.260598	0.235396	0.152917	0.0816579	0.0318727	0.0538316	0.0025387	-0.0308276	0.0246648	-0.0112566	-0.0304121	-0.0684301	
1.00803	0.890287	-0.0250573	-0.031238	0.204292	0.418773	0.0285178	0.00182276	0.0606316	0.294533	0.243313	0.162427	0.0897302	0.0315423	0.0493906	0.00517241	-0.0347367	0.0224954	-0.0122268	-0.0374871	-0.0749835	
1.00827	0.857072	-0.0170252	-0.0388577	0.192232	0.386429	0.0136962	-0.00409486	0.069054	0.321855	0.246124	0.173411	0.0986717	0.0326092	0.0420136	0.00908103	-0.035059	0.0171116	-0.00666016	-0.0408996	-0.0774988	
1.00852	0.813346	-0.00633479	-0.0466979	0.176996	0.351862	-0.000131894	-0.0075569	0.0737192	0.338468	0.243798	0.185825	0.108751	0.0353577	0.0315522	0.0133097	-0.0318106	0.0111356	0.00208149	-0.0380376	-0.0770592	
1.00876	0.762713	0.00016565	-0.0523412	0.158968	0.318424	-0.0134505	-0.00703914	0.0749179	0.34049	0.236394	0.200972	0.121098	0.039076	0.0226746	0.0167051	-0.0265324	0.00712539	0.0076752	-0.0305351	-0.0763304	
1.009	0.707251	0.000713145	-0.0543269	0.138868	0.287563	-0.0286398	-0.00470797	0.0732813	0.328859	0.225276	0.218101	0.137355	0.0432097	0.019877	0.0168475	-0.0188682	0.00515068	0.00717114	-0.0238005	-0.0759392	
