	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
3.9499	0.164714	0.252775	0.0830469	0.120397	0.0989113	0.024456	0.14948	0.0391998	0.0465088	-0.0219927	0.149501	0.0985606	0.132743	1.97486	8.11391	9.10361	2.6012	0.214753	0.116778	0.201569	
3.95014	0.166243	0.243027	0.0847901	0.119801	0.093708	0.01577	0.153718	0.0388336	0.0439606	-0.0201828	0.14416	0.100501	0.134974	2.26817	9.31105	10.2984	2.97504	0.218506	0.11264	0.184733	
3.95038	0.172676	0.233291	0.0817521	0.119218	0.0885048	0.00709915	0.157955	0.0384521	0.0414124	-0.0229333	0.143459	0.102453	0.137204	2.5661	10.2593	11.1792	3.27432	0.222258	0.108514	0.167898	
3.95063	0.178791	0.225339	0.076224	0.11923	0.0833015	0.00743484	0.158658	0.0334167	0.0435028	-0.0247432	0.145743	0.100537	0.144143	2.82273	10.7733	11.5789	3.44606	0.227712	0.106862	0.160551	
3.95087	0.180027	0.222185	0.0706958	0.124126	0.0780983	0.00776672	0.159372	0.0283966	0.0456085	-0.026553	0.152679	0.0986329	0.151093	2.99618	10.7744	11.4533	3.47164	0.237505	0.113727	0.153203	
3.95111	0.176154	0.221113	0.0648689	0.131139	0.0728951	0.00840759	0.162657	0.0233612	0.047699	-0.0240764	0.157005	0.0967288	0.158044	3.05498	10.2998	10.8741	3.36298	0.254419	0.130886	0.150074	
3.95136	0.172294	0.220053	0.0590544	0.138165	0.0676918	0.00905991	0.161372	0.0183411	0.0498047	-0.0215878	0.161331	0.0948246	0.164995	2.99364	9.46824	9.98079	3.15588	0.279988	0.156575	0.146944	
3.9516	0.166842	0.222023	0.0560164	0.144468	0.0635109	0.0167694	0.154027	0.0153351	0.0483551	-0.0223975	0.15663	0.0929566	0.163484	2.83353	8.42423	8.90841	2.89116	0.306718	0.184693	0.148811	
3.95184	0.161402	0.224005	0.0529785	0.150771	0.05933	0.0293999	0.146695	0.0123444	0.0469055	-0.0232072	0.147301	0.0911007	0.161985	2.60255	7.30523	7.75678	2.5996	0.333459	0.212811	0.150689	
3.95209	0.160841	0.217996	0.0499405	0.157378	0.0551491	0.0392609	0.145647	0.00701904	0.0439606	-0.0240168	0.140583	0.0892328	0.160487	2.33423	6.2166	6.61028	2.30245	0.356414	0.231523	0.161001	
3.95233	0.160294	0.212001	0.0469025	0.163999	0.0509682	0.0491371	0.149171	0.00636292	0.0434113	-0.0248146	0.133864	0.0873768	0.158988	2.05668	5.22696	5.54305	2.02022	0.370714	0.241727	0.171313	
3.95257	0.162179	0.210779	0.0438645	0.169287	0.0574265	0.0513153	0.152968	0.0112915	0.0475006	-0.0235287	0.126844	0.0785673	0.153701	1.79336	4.37566	4.609	1.77079	0.380495	0.241095	0.177408	
3.95282	0.164077	0.20957	0.0408265	0.179458	0.0638809	0.0534935	0.156777	0.0209045	0.0491943	-0.0222427	0.119835	0.0697697	0.148427	1.56393	3.67134	3.83639	1.56612	0.381633	0.231944	0.183503	
3.95306	0.165963	0.208348	0.0377886	0.193573	0.0703354	0.0553627	0.15173	0.028183	0.0458984	-0.0209568	0.112827	0.0609722	0.143152	1.36569	3.10199	3.21972	1.40321	0.372675	0.212855	0.185381	
3.9533	0.167861	0.207139	0.0347631	0.212571	0.0767937	0.0572433	0.146683	0.0354614	0.0402069	-0.0196589	0.105818	0.0521746	0.137877	1.19518	2.64962	2.74102	1.27907	0.363716	0.193777	0.187259	
3.95355	0.167479	0.203225	0.0315757	0.231151	0.0809097	0.0578194	0.144505	0.0422058	0.0370636	-0.0140746	0.106712	0.0505356	0.135257	1.05588	2.29122	2.3765	1.18549	0.355681	0.175509	0.180549	
3.95379	0.167109	0.199311	0.0284007	0.244873	0.0850258	0.0534782	0.142326	0.0489502	0.0363007	-0.00849026	0.107607	0.0489087	0.132649	0.94429	2.00183	2.0971	1.1128	0.347658	0.157252	0.17385	
3.95403	0.166727	0.195397	0.0252133	0.248145	0.0891418	0.0420685	0.145005	0.0557098	0.0361176	-0.00795446	0.108501	0.0472697	0.130041	0.8508	1.76567	1.88155	1.05614	0.339905	0.138995	0.167151	
3.95428	0.166357	0.191483	0.0220384	0.246547	0.0932579	0.0306664	0.155313	0.0624695	0.0407562	-0.011979	0.109407	0.0456428	0.127433	0.772728	1.56851	1.71004	1.01441	0.332152	0.120737	0.160452	
3.95452	0.168421	0.187868	0.0257238	0.241499	0.0973778	0.0192566	0.170371	0.0645599	0.0444641	-0.0198256	0.111171	0.0503669	0.118583	0.707832	1.40771	1.57338	0.985718	0.326371	0.107438	0.15674	
3.95476	0.170498	0.184253	0.0294217	0.236452	0.101494	0.00784302	0.185428	0.0666504	0.0481262	-0.0276723	0.112935	0.0551031	0.109744	0.652176	1.27391	1.46313	0.971947	0.324928	0.0941503	0.153028	
3.95501	0.172561	0.177945	0.0358089	0.228969	0.10561	0.00350189	0.194392	0.0643921	0.0520935	-0.0338043	0.11731	0.0598394	0.100905	0.605667	1.16486	1.3771	0.973087	0.327813	0.0893808	0.145626	
3.95525	0.174638	0.176424	0.0374151	0.216617	0.109726	0.00408936	0.198796	0.0621338	0.0560913	-0.0353522	0.117056	0.0645756	0.0920667	0.563789	1.0708	1.3175	0.983177	0.335025	0.0846113	0.138224	
3.95549	0.175937	0.181336	0.0315383	0.197606	0.113689	0.0083046	0.198998	0.0614166	0.0594788	-0.0334352	0.110797	0.06795	0.0879837	0.522377	0.993176	1.28692	1.00519	0.347004	0.078411	0.134984	
3.95574	0.17725	0.186247	0.025674	0.178608	0.117653	0.0125198	0.199201	0.0653534	0.062851	-0.0315182	0.104537	0.0713364	0.0839125	0.490211	0.930564	1.27689	1.03616	0.367649	0.0722217	0.14019	
3.95598	0.178549	0.191458	0.0168091	0.166307	0.121616	0.0170403	0.199117	0.0741425	0.0657196	-0.0293154	0.0953779	0.0654553	0.0889041	0.469505	0.877324	1.28447	1.07347	0.39235	0.0660325	0.154708	
3.95622	0.179861	0.196668	0.0127377	0.158875	0.12558	0.0215721	0.199046	0.0829315	0.0686188	-0.0271007	0.0908707	0.0595863	0.0938958	0.458046	0.833083	1.3126	1.11974	0.417051	0.0598432	0.169226	
3.95647	0.178715	0.19789	0.00994876	0.15682	0.12545	0.0239449	0.200677	0.0911407	0.0696259	-0.020802	0.0922482	0.0589114	0.097554	0.452934	0.802714	1.35504	1.17382	0.437775	0.0577247	0.180318	
3.95671	0.177581	0.199111	0.00717226	0.154766	0.125324	0.0263138	0.202307	0.0946808	0.0626068	-0.0145032	0.0936257	0.0582486	0.101224	0.447823	0.787342	1.41215	1.24283	0.458509	0.0556172	0.19141	
3.95695	0.176434	0.200333	0.00469457	0.148298	0.125195	0.0314484	0.203938	0.0926056	0.0523987	-0.0082045	0.0952933	0.0575857	0.104611	0.434044	0.780031	1.48174	1.32638	0.483932	0.0535098	0.194068	
3.9572	0.1753	0.201555	0.00221686	0.14183	0.125069	0.0316811	0.205581	0.085907	0.0422058	-0.00189385	0.0969729	0.0569229	0.107998	0.420273	0.781719	1.56602	1.43081	0.518009	0.0514023	0.196726	
3.95744	0.173224	0.199149	0.00677383	0.134145	0.122982	0.0351906	0.205236	0.0776978	0.0349884	-0.00307263	0.0981812	0.0518131	0.10913	0.40284	0.78678	1.66487	1.55738	0.561022	0.0534654	0.20069	
3.95768	0.171147	0.196743	0.0113308	0.128907	0.120899	0.0386963	0.204902	0.0695038	0.0325775	-0.00423951	0.0994017	0.0467153	0.105744	0.385414	0.791853	1.78426	1.70483	0.618459	0.0555396	0.204666	
3.95793	0.166319	0.194337	0.0158878	0.1293	0.118816	0.0415916	0.204569	0.0612946	0.0322723	-0.00540638	0.10061	0.0416176	0.104894	0.368279	0.808725	1.93778	1.8877	0.69032	0.0576027	0.200196	
3.95817	0.166396	0.191944	0.0204572	0.134563	0.116745	0.0445023	0.204236	0.0531158	0.0319519	-0.00657326	0.101831	0.0365199	0.104056	0.351143	0.834606	2.1412	2.12129	0.782387	0.0596769	0.195737	
3.95841	0.173389	0.185649	0.0272055	0.141995	0.112206	0.0444221	0.203902	0.0479126	0.0367126	-0.00392993	0.103909	0.0368091	0.0996191	0.339111	0.87716	2.40993	2.42311	0.894275	0.0617399	0.183536	
3.95866	0.180396	0.179366	0.0339662	0.149439	0.107666	0.0394287	0.203569	0.0473633	0.0415039	-0.00128661	0.105999	0.0371104	0.0951939	0.331696	0.940722	2.76379	2.81741	1.03213	0.0638141	0.171346	
3.9589	0.182294	0.179753	0.0380251	0.157188	0.103436	0.0372009	0.203236	0.0493469	0.0459595	0.00135672	0.108078	0.0374117	0.0865086	0.321686	1.02602	3.22625	3.33662	1.20784	0.0658772	0.159156	
3.95914	0.179313	0.188129	0.0468776	0.164937	0.0992165	0.0349846	0.202902	0.0559845	0.0504456	0.00400005	0.110168	0.0377129	0.0853875	0.311676	1.13832	3.82669	4.00797	1.42684	0.0679514	0.146966	
3.95939	0.171682	0.200881	0.0574607	0.163187	0.0981064	0.0344467	0.194511	0.0637207	0.0529633	0.00401196	0.111425	0.0420997	0.0911463	0.303528	1.29349	4.5853	4.85252	1.69514	0.0778231	0.141002	
3.95963	0.164052	0.213634	0.0680438	0.161449	0.101902	0.0339088	0.186131	0.0714569	0.050705	0.00403577	0.112694	0.0464984	0.0969168	0.295395	1.49966	5.51709	5.885	2.01825	0.0877059	0.13505	
3.95987	0.151529	0.221599	0.0709573	0.159712	0.102936	0.033371	0.177751	0.0743561	0.0511475	0.00405958	0.11192	0.0508972	0.103148	0.2939	1.75719	6.61363	7.10206	2.38608	0.0975777	0.129087	
3.96011	0.139019	0.22479	0.0738832	0.157975	0.103985	0.0328445	0.169371	0.0726166	0.0515747	0.0040834	0.106519	0.055296	0.10939	0.297028	2.05972	7.83051	8.44739	2.77411	0.10746	0.123134	
3.96036	0.131694	0.229963	0.0736093	0.154094	0.105328	0.0323067	0.160991	0.0705719	0.0535889	0.000773281	0.102556	0.0542836	0.107313	0.296402	2.38211	9.06134	9.78936	3.13112	0.11609	0.121212	
3.9606	0.129273	0.235149	0.0733478	0.150226	0.10667	0.0317688	0.152611	0.068512	0.0556335	-0.00253683	0.0986042	0.0532834	0.105248	0.295776	2.68351	10.1249	10.9076	3.40446	0.12473	0.119302	
3.96084	0.124088	0.242416	0.0682928	0.14377	0.108013	0.0312309	0.144231	0.0661774	0.0576324	-0.00584695	0.0963808	0.0522831	0.103171	0.295441	2.91404	10.8281	11.5862	3.54908	0.133892	0.121608	
3.96109	0.118916	0.244909	0.0632503	0.142185	0.109367	0.0307045	0.135851	0.063858	0.0596924	-0.00915706	0.0988096	0.0512828	0.101106	0.295105	3.03361	11.0411	11.7189	3.55235	0.143065	0.132348	
3.96133	0.116521	0.243251	0.057635	0.148374	0.108242	0.0202942	0.134434	0.0623779	0.064682	-0.0160392	0.103365	0.0497885	0.0952293	0.296021	3.03045	10.7598	11.3393	3.43704	0.154922	0.146329	
3.96157	0.114126	0.236819	0.0520197	0.157011	0.107117	0.00988007	0.133018	0.0609131	0.0696716	-0.0229095	0.107921	0.0483061	0.0893525	0.296944	2.91632	10.0882	10.5689	3.23231	0.175309	0.168743	
3.96182	0.111731	0.23278	0.0464045	0.164582	0.10323	-0.000225067	0.12903	0.0594482	0.0693665	-0.0247313	0.107836	0.0468238	0.0834758	0.291229	2.71875	9.16299	9.55196	2.96952	0.204558	0.195375	
3.96206	0.109349	0.228742	0.0408016	0.172153	0.104267	-0.0103188	0.129625	0.0579834	0.0643005	-0.0219808	0.107752	0.0453415	0.0776109	0.280891	2.46422	8.10571	8.41276	2.67501	0.233819	0.222007	
3.9623	0.105018	0.224404	0.0404655	0.172356	0.111221	-0.0187874	0.139731	0.0588226	0.0594177	-0.0212306	0.107377	0.0438471	0.0720174	0.271133	2.18286	7.01651	7.24111	2.37364	0.255525	0.241522	
3.96255	0.100699	0.220066	0.0401418	0.172572	0.118176	-0.0223351	0.149849	0.0596924	0.0545349	-0.0204805	0.102362	0.0423648	0.0664239	0.261375	1.90151	5.97134	6.12017	2.08669	0.268725	0.261037	
3.96279	0.0966733	0.216027	0.0398056	0.167917	0.128201	-0.0153275	0.162812	0.0605469	0.0541382	-0.0240168	0.0911607	0.0408825	0.0582815	0.257965	1.64509	5.02304	5.11296	1.83976	0.27437	0.27124	
3.96303	0.0926604	0.211988	0.0394819	0.163263	0.133327	-0.00339127	0.171216	0.0614014	0.0537415	-0.0275532	0.0799591	0.0394001	0.0546823	0.259186	1.42167	4.21858	4.26386	1.63613	0.275768	0.273019	
3.96328	0.0884819	0.21043	0.0356595	0.158444	0.140484	0.00556183	0.175799	0.0615234	0.0480042	-0.0329589	0.0719718	0.0379058	0.0550835	0.259377	1.23568	3.56394	3.57696	1.46664	0.270544	0.264859	
3.96352	0.0891953	0.213671	0.0318371	0.153637	0.147644	0.00959778	0.180381	0.0616608	0.0422668	-0.0383527	0.071718	0.0364234	0.0554847	0.259583	1.0827	3.0414	3.03622	1.33466	0.256812	0.256699	
3.96376	0.0953102	0.216912	0.0280148	0.153396	0.154495	0.00994492	0.178108	0.0644073	0.0400085	-0.0434608	0.0763944	0.0349411	0.0561692	0.260071	0.953329	2.62893	2.61854	1.2373	0.239609	0.243795	
3.96401	0.101438	0.215366	0.0242048	0.153155	0.161362	0.00538254	0.171275	0.0625153	0.0457764	-0.0485689	0.0810708	0.0334588	0.0568654	0.260567	0.844964	2.30158	2.29929	1.16591	0.222416	0.230891	
3.96425	0.107349	0.211726	0.0203825	0.15351	0.167908	0.007061	0.166812	0.0632172	0.0532227	-0.0512003	0.0873905	0.0296505	0.0575498	0.253937	0.756646	2.03918	2.04866	1.11507	0.202994	0.215	
3.96449	0.113273	0.208086	0.0165725	0.149008	0.174454	0.0136566	0.16236	0.0639343	0.0606842	-0.0492595	0.0937103	0.0258543	0.0582343	0.247307	0.683336	1.82668	1.84874	1.08441	0.192102	0.199109	
3.96474	0.119184	0.199959	0.0127502	0.142528	0.183762	0.0171814	0.15761	0.0643463	0.0638275	-0.0425559	0.0997401	0.0220581	0.0589187	0.240967	0.624824	1.6538	1.69282	1.06566	0.188209	0.186908	
3.96498	0.125107	0.199809	0.00894025	0.136047	0.188171	0.0207138	0.152873	0.0647736	0.0669708	-0.0358523	0.10577	0.018262	0.059615	0.234619	0.575323	1.51323	1.57567	1.05558	0.188586	0.183152	
3.96522	0.122611	0.208136	0.00867879	0.13001	0.180435	0.0191269	0.151825	0.068985	0.0702209	-0.0301846	0.106628	0.0148032	0.0641464	0.235847	0.538369	1.3949	1.48457	1.05728	0.190172	0.181537	
3.96547	0.120126	0.221262	0.00842978	0.126409	0.172714	0.01754	0.15079	0.0732117	0.0734406	-0.0290773	0.102846	0.0113565	0.0686896	0.241714	0.501416	1.29711	1.42032	1.06765	0.191758	0.179923	
3.96571	0.117629	0.234887	0.00818077	0.128286	0.164684	0.0159492	0.147171	0.0774536	0.0721741	-0.0299822	0.101673	0.00790979	0.0732211	0.244957	0.465025	1.22024	1.37732	1.08413	0.197338	0.174619	
3.96595	0.115145	0.243725	0.00793174	0.135032	0.156658	0.0143623	0.148135	0.0816803	0.0709229	-0.0308752	0.100513	0.00446308	0.0777643	0.248222	0.428645	1.15806	1.35521	1.10928	0.211446	0.169325	
3.9662	0.116725	0.248163	0.00539181	0.142388	0.145153	0.0103149	0.154896	0.0858917	0.0741577	-0.032828	0.0967312	0.00977775	0.0770091	0.252335	0.404252	1.10881	1.35062	1.14813	0.232199	0.162879	
3.96644	0.118317	0.252613	0.00285186	0.147309	0.133644	0.00626755	0.161669	0.0901184	0.0821991	-0.0347688	0.092949	0.0151045	0.0762657	0.256462	0.37987	1.06836	1.36094	1.20141	0.252963	0.156443	
3.96668	0.119897	0.251977	0.00559101	0.146903	0.122139	0.00222015	0.168728	0.0943451	0.0920105	-0.0367215	0.0894569	0.0204312	0.0755222	0.251625	0.355476	1.03947	1.37761	1.2691	0.272385	0.149997	
3.96693	0.12149	0.251341	0.0131112	0.14164	0.110634	-0.00182724	0.175787	0.0985718	0.101852	-0.0386623	0.0859768	0.0257579	0.0747788	0.246803	0.331094	1.01939	1.40919	1.34546	0.296077	0.143561	
3.96717	0.125464	0.244061	0.0210673	0.135603	0.100597	-0.00213623	0.182262	0.103851	0.109467	-0.0397578	0.0837896	0.0331455	0.0746372	0.24408	0.309091	1.00687	1.45737	1.4337	0.330007	0.142562	
3.96741	0.129452	0.236794	0.0290357	0.129566	0.0905762	-0.00244141	0.188749	0.109146	0.112305	-0.0408413	0.0862426	0.040545	0.0745074	0.245995	0.287088	0.994351	1.52045	1.53638	0.372456	0.141562	
3.96766	0.133426	0.231322	0.0293345	0.123225	0.0854607	-0.0027504	0.195225	0.114441	0.109863	-0.0419367	0.0860855	0.0525723	0.074649	0.24501	0.274082	0.9877	1.60554	1.66069	0.42919	0.132129	
3.9679	0.137414	0.230636	0.0296334	0.116884	0.0885277	-0.00305557	0.201712	0.119736	0.107422	-0.0430202	0.0859405	0.0645997	0.0748024	0.244034	0.261089	0.981062	1.71151	1.81674	0.500134	0.122706	
3.96814	0.135681	0.233827	0.0277408	0.120486	0.0942574	-0.000904083	0.213044	0.126678	0.104843	-0.0441157	0.0883935	0.0682271	0.0730559	0.24131	0.245272	0.984593	1.8447	2.01461	0.581537	0.116172	
3.96839	0.133961	0.232244	0.0258483	0.124088	0.0950737	0.00124741	0.224388	0.133606	0.10228	-0.0451992	0.0908465	0.0718667	0.0758526	0.233986	0.229466	1.00281	2.01666	2.27307	0.682827	0.109648	
3.96863	0.132229	0.225974	0.0239558	0.127385	0.0991669	0.0033989	0.229161	0.138229	0.102417	-0.0462946	0.0932994	0.0662507	0.0806319	0.22953	0.213649	1.03551	2.24158	2.60761	0.804338	0.117171	
3.96887	0.130509	0.219704	0.0220633	0.130695	0.103256	0.00555038	0.229364	0.138199	0.0977783	-0.0473782	0.0957645	0.0606347	0.0854111	0.22509	0.197844	1.08877	2.54705	3.03736	0.962774	0.124705	
3.96912	0.126891	0.22125	0.0214906	0.132889	0.109074	0.00989151	0.227733	0.13588	0.0883484	-0.0453421	0.103353	0.0557178	0.0864142	0.21891	0.18717	1.16982	2.95692	3.59034	1.1658	0.131481	
3.96936	0.123273	0.227582	0.0209303	0.130226	0.114902	0.0142326	0.226114	0.128906	0.0789032	-0.043306	0.110954	0.0508128	0.087429	0.217354	0.176508	1.28315	3.50104	4.2847	1.41711	0.138257	
3.9696	0.119655	0.233616	0.02037	0.130302	0.113678	0.0182686	0.226483	0.116333	0.0744629	-0.0412699	0.118264	0.0551634	0.08193	0.222435	0.165846	1.43647	4.20214	5.14059	1.71775	0.140816	
3.96984	0.116037	0.234874	0.0198097	0.130378	0.10754	0.0223045	0.222293	0.0991058	0.0748138	-0.0392339	0.125575	0.059514	0.0718994	0.227524	0.155184	1.63384	5.07327	6.16669	2.07235	0.143385	
3.97009	0.116496	0.231334	0.0192495	0.13015	0.104267	0.0217285	0.211235	0.0815735	0.0812531	-0.0336733	0.126977	0.0589355	0.0568654	0.232407	0.150334	1.87486	6.12226	7.34424	2.46669	0.152182	
3.97033	0.116954	0.223008	0.0186892	0.129921	0.100994	0.0162315	0.195618	0.0686951	0.0876923	-0.0281128	0.12375	0.0583691	0.0418314	0.237305	0.145483	2.15404	7.32935	8.59969	2.85252	0.16099	
3.97057	0.117413	0.209395	0.0181289	0.129693	0.0946541	0.013504	0.182286	0.0611572	0.0923309	-0.0228381	0.123134	0.0531749	0.0313288	0.237282	0.140633	2.4545	8.61475	9.78878	3.1702	0.178221	
3.97082	0.117872	0.195796	0.0175686	0.129465	0.0932198	0.0107765	0.168954	0.0582733	0.0922089	-0.0175633	0.122518	0.0479808	0.0283787	0.229568	0.135782	2.7403	9.81962	10.7096	3.37147	0.195463	
3.97106	0.114967	0.186222	0.0212291	0.133079	0.0919304	0.0103035	0.160562	0.0610962	0.0884247	-0.0170989	0.126288	0.0439315	0.030137	0.223862	0.132466	2.96017	10.7271	11.1909	3.43265	0.2141	
3.9713	0.112062	0.181436	0.0249021	0.136706	0.0906525	0.00982666	0.152182	0.0639191	0.0846252	-0.0212068	0.13007	0.0398943	0.0319071	0.21817	0.129162	3.07731	11.1722	11.1732	3.36039	0.232736	
3.97155	0.109667	0.182433	0.028575	0.140334	0.0896797	0.00935364	0.14379	0.0670319	0.0787354	-0.0270293	0.133852	0.0451125	0.0341492	0.21199	0.134857	3.0719	11.1084	10.7108	3.19016	0.251373	
3.97179	0.107272	0.188229	0.032248	0.143961	0.088707	0.00888062	0.13541	0.0701599	0.0680695	-0.0328518	0.137634	0.0503308	0.0363913	0.205818	0.140551	2.94615	10.606	9.92241	2.95462	0.270021	
3.97203	0.11191	0.193614	0.0319367	0.145153	0.087738	0.00840759	0.135399	0.0736542	0.0576935	-0.0383885	0.141211	0.0549585	0.0386334	0.193565	0.150369	2.72517	9.79085	8.93572	2.6875	0.292875	
3.97228	0.1247	0.198999	0.0316255	0.146345	0.0867653	0.00793076	0.135399	0.0771637	0.0520935	-0.0393529	0.1448	0.0595983	0.0408756	0.181328	0.160187	2.44844	8.79375	7.84806	2.40618	0.315739	
3.97252	0.135656	0.196706	0.0313142	0.147537	0.0861015	0.00745773	0.135399	0.0758209	0.0487976	-0.0325065	0.141719	0.0596104	0.0428345	0.17572	0.169443	2.14802	7.71268	6.74885	2.13089	0.334903	
3.97276	0.14172	0.194424	0.0310029	0.148729	0.085434	0.00698471	0.135399	0.0698395	0.050293	-0.02566	0.133997	0.0596224	0.0447934	0.174744	0.178699	1.84762	6.63608	5.70447	1.88116	0.345644	
3.97301	0.141681	0.190411	0.0295711	0.150682	0.0855751	0.00844574	0.141065	0.0635223	0.0536957	-0.0216355	0.12827	0.0595983	0.0500918	0.175583	0.175196	1.5737	5.63284	4.7723	1.66838	0.350168	
3.97325	0.141656	0.186397	0.0281517	0.152635	0.0906372	0.00990677	0.146742	0.0618591	0.0570831	-0.0221713	0.122554	0.0595742	0.0508589	0.17643	0.162695	1.33793	4.75191	3.98148	1.49253	0.354704	
3.97349	0.13949	0.18717	0.0267323	0.154588	0.0953941	0.011364	0.152408	0.0616455	0.0559845	-0.0247194	0.121189	0.0595501	0.045112	0.171402	0.146257	1.14014	4.01352	3.3378	1.35218	0.350267	
3.97374	0.132433	0.187955	0.0253129	0.156554	0.0952415	0.0128365	0.158086	0.0614319	0.0548859	-0.0272555	0.119823	0.0595381	0.0393651	0.161758	0.12983	0.980511	3.41533	2.83548	1.24305	0.345841	
3.97398	0.124037	0.194312	0.0238811	0.156072	0.0911903	0.0142975	0.16699	0.0592804	0.0524902	-0.0315182	0.123774	0.0592247	0.0355062	0.155571	0.121078	0.852068	2.94354	2.44998	1.15984	0.336748	
3.97422	0.120547	0.20067	0.0224617	0.155603	0.0822411	0.01577	0.175906	0.052475	0.0500946	-0.0357689	0.127726	0.0589234	0.0316474	0.157104	0.112338	0.750042	2.57616	2.15392	1.09651	0.327666	
3.97447	0.122152	0.206728	0.0210424	0.155425	0.0732918	0.017231	0.184536	0.0439301	0.0529938	-0.0349831	0.131677	0.0586101	0.0326033	0.163239	0.112584	0.665996	2.28708	1.92853	1.05341	0.318584	
3.97471	0.123757	0.212798	0.019623	0.155261	0.069252	0.0187035	0.193166	0.0353851	0.0606842	-0.0296131	0.135629	0.0583088	0.0411116	0.169388	0.112841	0.596626	2.0547	1.75796	1.0245	0.309501	
3.97495	0.122394	0.218059	0.0201833	0.155996	0.0711823	0.0240593	0.202974	0.0285797	0.0714111	-0.0258267	0.137683	0.0650817	0.0539624	0.170517	0.109713	0.539777	1.86742	1.62435	1.00592	0.303483	
3.9752	0.121044	0.218532	0.020756	0.161602	0.0780334	0.0294113	0.208223	0.0264435	0.0821533	-0.0220284	0.139749	0.0718546	0.0668133	0.171654	0.106585	0.491734	1.71295	1.5167	0.995872	0.297476	
3.97544	0.124789	0.221699	0.0213287	0.167207	0.0919418	0.0342522	0.211175	0.0266113	0.091095	-0.0257672	0.144425	0.0786275	0.0736223	0.172783	0.103457	0.449011	1.58086	1.43681	0.997536	0.296202	
3.97568	0.133426	0.224877	0.0219015	0.167955	0.10585	0.0391083	0.206521	0.0267944	0.0952301	-0.0340663	0.144462	0.0854125	0.0758998	0.173927	0.10034	0.406288	1.46368	1.37713	1.00772	0.294939	
3.97593	0.140726	0.225351	0.0245535	0.166053	0.116783	0.0395432	0.193189	0.0279236	0.0943909	-0.0410437	0.142951	0.0837011	0.0726075	0.171013	0.0921503	0.373472	1.36403	1.33655	1.02322	0.302715	
3.97617	0.143146	0.225825	0.0272179	0.164163	0.122818	0.0317955	0.179869	0.0337372	0.0935364	-0.043437	0.141441	0.0820019	0.0693151	0.168114	0.0839722	0.349462	1.27929	1.31617	1.04725	0.318935	
3.97641	0.143732	0.226298	0.0325717	0.161957	0.124554	0.0286446	0.172644	0.0446625	0.0896912	-0.0378407	0.13935	0.0802906	0.0662115	0.165199	0.0847807	0.329305	1.21805	1.30985	1.08547	0.338846	
3.97666	0.144318	0.226784	0.0331445	0.159763	0.121384	0.0255051	0.16999	0.055603	0.0906677	-0.0276604	0.13726	0.0785914	0.0631079	0.1623	0.0856008	0.309147	1.17173	1.31796	1.13789	0.358756	
3.9769	0.145987	0.22474	0.0297828	0.159902	0.117332	0.0219307	0.169109	0.0626984	0.101425	-0.0217903	0.13297	0.0754339	0.0598038	0.159386	0.0917754	0.295778	1.13235	1.3419	1.21105	0.387782	
3.97714	0.147656	0.222708	0.0264211	0.160054	0.113293	0.0183601	0.168228	0.0697784	0.112183	-0.0204924	0.12404	0.0722764	0.064052	0.156479	0.0979616	0.28242	1.10193	1.37449	1.29841	0.416819	
3.97739	0.149325	0.220676	0.0227606	0.160194	0.108948	0.0147858	0.170204	0.0722198	0.123245	-0.0163369	0.11308	0.0691189	0.0728317	0.153564	0.0951497	0.277856	1.08353	1.42294	1.40139	0.454806	
3.97763	0.151007	0.218645	0.0191125	0.160346	0.104599	0.0112228	0.167609	0.074646	0.134308	-0.0121814	0.102133	0.0659735	0.0816113	0.150665	0.0923377	0.273304	1.07408	1.48583	1.52425	0.492805	
3.97787	0.15237	0.2166	0.0226236	0.153181	0.104023	0.0101089	0.159491	0.0758209	0.149353	-0.00745437	0.0961029	0.0628161	0.0881253	0.152374	0.0919628	0.262136	1.07237	1.57432	1.67231	0.531846	
3.97812	0.153733	0.214568	0.0261347	0.146028	0.103462	0.00901031	0.151373	0.0769958	0.164413	-0.00272734	0.0900852	0.0596706	0.0901078	0.154091	0.0915879	0.25098	1.07513	1.69453	1.86297	0.579333	
3.97836	0.155096	0.212537	0.029347	0.138875	0.100136	0.00789261	0.14954	0.0755615	0.175674	0.00199969	0.0904356	0.0565132	0.0855764	0.1558	0.091213	0.239812	1.08115	1.85045	2.11147	0.641053	
3.9786	0.156472	0.210505	0.0325717	0.131722	0.101723	0.00679398	0.152289	0.0787659	0.178955	0.00672673	0.0954383	0.0533677	0.0810449	0.157524	0.0908381	0.228655	1.09614	2.04965	2.43665	0.71683	
3.97885	0.161402	0.210355	0.0301065	0.129072	0.107388	0.00854874	0.151456	0.0822601	0.174469	0.00659576	0.105359	0.0565734	0.075711	0.15596	0.0959815	0.215515	1.12556	2.30455	2.85361	0.812144	
