	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
1.33374	0.935042	0.236201	0.148218	0.122356	0.188234	0.082568	0.767873	0.4243	0.154918	0.128612	0.288599	0.726129	4.48819	5.86751	3.22352	0.22916	0.126468	0.068188	0.0352776	0.0485838	
1.33399	0.996914	0.235762	0.151924	0.122027	0.200537	0.0778221	0.673381	0.396109	0.162	0.123848	0.311247	0.690959	4.88348	6.64984	3.71721	0.23096	0.124258	0.0624196	0.035352	0.0433628	
1.33423	1.06535	0.23716	0.156771	0.12099	0.215635	0.0742149	0.592178	0.374202	0.173427	0.123297	0.341832	0.65731	5.41251	7.67638	4.36305	0.236311	0.121808	0.0567141	0.0343718	0.0419233	
1.33447	1.1403	0.240873	0.163079	0.117776	0.232152	0.0727466	0.521953	0.357807	0.187088	0.127089	0.379305	0.625554	6.12088	9.02201	5.19978	0.24279	0.119469	0.0523839	0.0323925	0.0420018	
1.33471	1.22314	0.246964	0.169394	0.111513	0.248044	0.073432	0.462495	0.346749	0.202693	0.133609	0.422873	0.595503	7.04929	10.759	6.26272	0.248957	0.116722	0.0507704	0.028434	0.0416564	
1.33496	1.31675	0.254085	0.173457	0.104716	0.259477	0.0749603	0.414459	0.342086	0.219994	0.140302	0.471114	0.566566	8.22968	12.9479	7.57889	0.254485	0.113013	0.0519118	0.0238446	0.041004	
1.3352	1.42414	0.260328	0.173891	0.0993287	0.260799	0.0766421	0.376711	0.343982	0.237545	0.145409	0.523532	0.540775	9.68658	15.6378	9.16934	0.259607	0.10847	0.0550395	0.0213206	0.0396845	
1.33544	1.54849	0.266496	0.170918	0.0957725	0.249076	0.0784403	0.34518	0.351098	0.253921	0.148741	0.579349	0.519918	11.4344	18.8741	11.0457	0.264847	0.104136	0.0590161	0.0210882	0.0370144	
1.33569	1.69242	0.275931	0.166475	0.0947715	0.22857	0.0805778	0.316434	0.362696	0.269017	0.150989	0.634327	0.503376	13.4457	22.6736	13.1734	0.271868	0.100988	0.0627235	0.0220919	0.0339539	
1.33593	1.8584	0.289611	0.163375	0.0965081	0.206624	0.0826912	0.289856	0.378391	0.283757	0.153427	0.681017	0.48955	15.5844	26.9282	15.4068	0.282988	0.0994771	0.0653217	0.0246175	0.0319629	
1.33617	2.04857	0.30513	0.163255	0.100301	0.186833	0.0836319	0.266124	0.397291	0.298327	0.156834	0.711075	0.477447	17.5644	31.2721	17.4634	0.297404	0.0998359	0.0669263	0.0279698	0.0302125	
1.33642	2.26488	0.31933	0.164818	0.105167	0.16888	0.0842066	0.245803	0.419981	0.311695	0.161033	0.71989	0.46596	19.0109	35.0717	18.9863	0.312468	0.102075	0.067939	0.0296211	0.0270922	
1.33666	2.5107	0.330224	0.164637	0.110834	0.152969	0.0863018	0.229226	0.448718	0.323482	0.165372	0.708427	0.454679	19.587	37.6259	19.6578	0.327723	0.106091	0.0687451	0.0283689	0.0225903	
1.3369	2.79159	0.337723	0.160906	0.116642	0.13977	0.0904083	0.216776	0.484633	0.334358	0.169832	0.682634	0.443706	19.0918	38.3975	19.2864	0.343391	0.112688	0.0697896	0.0265972	0.0165083	
1.33715	3.11333	0.343071	0.15575	0.120852	0.129739	0.0964554	0.207717	0.527169	0.344889	0.173234	0.651215	0.432611	17.5694	37.1622	17.9063	0.359726	0.122898	0.0715185	0.02804	0.00973437	
1.33739	3.48146	0.3476	0.153711	0.122819	0.123236	0.104027	0.199949	0.575042	0.354958	0.174005	0.619366	0.421946	15.3765	34.1451	15.8309	0.377181	0.135395	0.0741772	0.0345421	0.00501353	
1.33763	3.90603	0.351821	0.157275	0.123298	0.119934	0.112032	0.192796	0.629214	0.366932	0.17221	0.586935	0.41396	12.9943	29.9941	13.509	0.396164	0.147552	0.0768077	0.0427778	0.00301676	
1.33788	4.40641	0.355359	0.16452	0.122874	0.118579	0.119212	0.186488	0.693991	0.385888	0.169218	0.553258	0.410596	10.7702	25.4882	11.3056	0.41661	0.157769	0.07844	0.047756	0.00321267	
1.33812	5.01461	0.358415	0.171631	0.122655	0.118188	0.12507	0.179489	0.775612	0.414988	0.167303	0.518584	0.411218	8.85871	21.2242	9.41083	0.439169	0.165727	0.0788686	0.0485134	0.00503595	
1.33836	5.77611	0.361636	0.176481	0.122536	0.117449	0.129044	0.17046	0.88143	0.453999	0.167591	0.483681	0.414455	7.28823	17.5162	7.87227	0.46556	0.172099	0.0788583	0.0490165	0.00610428	
1.33861	6.74874	0.366185	0.179221	0.121867	0.116125	0.130663	0.160638	1.01977	0.502676	0.168619	0.449583	0.419424	6.02823	14.4581	6.66296	0.497528	0.177739	0.0810718	0.052556	0.00488507	
1.33885	7.99782	0.372856	0.18017	0.121274	0.116262	0.131136	0.152621	1.19892	0.562928	0.168592	0.415564	0.424682	5.0289	12.0138	5.73112	0.535032	0.181559	0.0875588	0.0574718	0.00298788	
1.33909	9.58729	0.38127	0.178841	0.123181	0.118586	0.133513	0.148227	1.42519	0.636921	0.168683	0.381365	0.42808	4.23897	10.0881	5.02405	0.57706	0.183798	0.0984992	0.0600545	0.0027175	
1.33934	11.5657	0.391308	0.175875	0.128906	0.122558	0.140411	0.146382	1.70367	0.725195	0.171636	0.347492	0.429216	3.61227	8.57331	4.49613	0.623713	0.187394	0.112739	0.0596485	0.00466404	
1.33958	13.9448	0.402886	0.173931	0.137584	0.127406	0.15181	0.145522	2.04069	0.825936	0.17924	0.313848	0.429506	3.11131	7.37328	4.10898	0.676242	0.192933	0.126702	0.0589637	0.00815014	
1.33982	16.6583	0.415409	0.174828	0.147634	0.133115	0.166556	0.146533	2.4383	0.934532	0.19061	0.2823	0.428077	2.70759	6.41214	3.82908	0.735266	0.199244	0.137272	0.0606257	0.0116529	
1.34007	19.491	0.428777	0.178407	0.155996	0.141428	0.183424	0.150442	2.88236	1.04034	0.203364	0.255327	0.422752	2.37986	5.63597	3.62933	0.801003	0.205707	0.145364	0.0644056	0.0129828	
1.34031	22.0366	0.443806	0.183095	0.159561	0.153198	0.202714	0.1564	3.32917	1.12825	0.215599	0.233335	0.413274	2.1114	5.00995	3.49175	0.87614	0.211091	0.152622	0.0679412	0.0121396	
1.34055	23.8044	0.460778	0.185674	0.158455	0.165515	0.22622	0.162673	3.7007	1.18612	0.226187	0.215833	0.400186	1.88855	4.51081	3.40176	0.964722	0.213698	0.158317	0.0681826	0.0111013	
1.3408	24.4674	0.478901	0.184776	0.155861	0.173926	0.252697	0.167222	3.90704	1.2071	0.233673	0.201121	0.384698	1.70139	4.11725	3.34416	1.06825	0.214481	0.16014	0.0647367	0.0109204	
1.34104	23.9816	0.498471	0.183818	0.154667	0.175771	0.277489	0.169348	3.88963	1.18894	0.235709	0.187378	0.368931	1.54261	3.80969	3.30912	1.18394	0.215037	0.157171	0.0614052	0.0115483	
1.34128	22.4947	0.52063	0.186839	0.156461	0.171636	0.295426	0.170035	3.65354	1.13509	0.231553	0.174496	0.353811	1.40633	3.57517	3.29758	1.30693	0.214271	0.150194	0.0621651	0.0131651	
1.34153	20.2793	0.546017	0.194337	0.160397	0.165135	0.302017	0.170518	3.26833	1.05433	0.222494	0.163831	0.337891	1.28973	3.40692	3.31801	1.43378	0.211424	0.141739	0.0679172	0.0160789	
1.34177	17.6993	0.574769	0.203776	0.16345	0.159038	0.294038	0.172502	2.82659	0.95895	0.210726	0.157025	0.321226	1.19134	3.29879	3.37928	1.56176	0.208676	0.135904	0.0764345	0.0190808	
1.34201	15.1003	0.606356	0.213146	0.163888	0.153448	0.272357	0.176621	2.39639	0.861585	0.198455	0.153749	0.306236	1.10806	3.24435	3.48762	1.68817	0.208428	0.13376	0.0836717	0.0201496	
1.34226	12.7131	0.640189	0.221388	0.161557	0.146634	0.244075	0.180801	2.01053	0.772085	0.186439	0.152037	0.294514	1.03613	3.23898	3.64489	1.81226	0.209124	0.132506	0.0878683	0.0191968	
1.3425	10.6499	0.675856	0.227268	0.156669	0.137785	0.217199	0.182803	1.68033	0.696486	0.174604	0.151118	0.28678	0.971782	3.27967	3.85053	1.93824	0.207813	0.12921	0.089947	0.0182347	
1.34274	8.94092	0.713379	0.230327	0.150863	0.129118	0.195143	0.181886	1.40833	0.635974	0.163574	0.150402	0.283779	0.910999	3.36291	4.10545	2.07498	0.205031	0.124681	0.088764	0.0193378	
1.34299	7.56557	0.753205	0.230531	0.146155	0.122806	0.178002	0.177599	1.19161	0.587117	0.154457	0.148985	0.287122	0.852375	3.48328	4.41729	2.23392	0.20287	0.12204	0.0820662	0.0215566	
1.34323	6.47638	0.796541	0.22881	0.142995	0.119368	0.165251	0.170656	1.0217	0.544987	0.148163	0.146316	0.296801	0.797609	3.63422	4.80432	2.42915	0.201203	0.121849	0.0710574	0.022693	
1.34347	5.61898	0.845581	0.226409	0.14111	0.118707	0.157488	0.162063	0.88732	0.505873	0.146131	0.141878	0.309412	0.748572	3.81538	5.29505	2.67726	0.200003	0.122676	0.0593755	0.0240118	
1.34372	4.94336	0.901308	0.225255	0.141042	0.11957	0.154936	0.151972	0.777687	0.468537	0.149254	0.136401	0.321148	0.705314	4.03599	5.92633	3.0002	0.200734	0.121904	0.0504694	0.0276559	
1.34396	4.40988	0.963062	0.22775	0.142971	0.120393	0.156335	0.140673	0.685409	0.434059	0.156785	0.131327	0.332007	0.666979	4.31448	6.74751	3.42677	0.204082	0.116777	0.0458854	0.0326253	
1.3442	3.99081	1.02951	0.234148	0.14603	0.121499	0.160113	0.128975	0.606691	0.403644	0.167563	0.126845	0.346101	0.634307	4.67923	7.82505	3.9894	0.208976	0.108815	0.0450343	0.0376445	
1.34444	3.66729	1.1008	0.243106	0.149606	0.123895	0.165368	0.118094	0.536953	0.377539	0.180567	0.122779	0.367443	0.607631	5.16788	9.23709	4.72285	0.214843	0.10218	0.0464818	0.0430815	
1.34469	3.4245	1.17818	0.253035	0.153031	0.12744	0.172881	0.108977	0.472797	0.356408	0.194073	0.119891	0.397126	0.583918	5.82493	11.0562	5.66353	0.222321	0.0979195	0.0487268	0.0485053	
